,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
30092,2023,T4,,2.0,2004.0,BEV,,5
30093,2023,T4,,2.0,1999.0,BEV,,5
30094,2023,T4,,2.0,1992.0,BEV,,5
30095,2023,T4,,2.0,1985.0,BEV,,5
30096,2023,T3,,2.0,2021.0,BEV,,5
30097,2023,T3,,2.0,2014.0,BEV,,5
30098,2023,T3,,2.0,2014.0,BEV,,5
30099,2023,T3,,2.0,2013.0,BEV,,5
30100,2023,T2,1,2.0,2025.0,BEV,>150 miles,5
30101,2023,T1,1,2.0,2004.0,BEV,,5
30102,2023,P,,2.0,2023.0,BEV,,5
30103,2023,P,,2.0,2021.0,BEV,,5
30104,2023,P,,2.0,2020.0,BEV,,5
30105,2023,P,,2.0,2019.0,BEV,,5
30106,2023,P,,2.0,2013.0,BEV,,5
30107,2023,P,,2.0,2011.0,BEV,,5
30108,2023,P,,2.0,2010.0,BEV,,5
30109,2023,P,,2.0,2004.0,BEV,51 to 100 miles,5
30110,2023,P,,2.0,1998.0,BEV,,5
30111,2023,P,,2.0,1985.0,BEV,,5
30112,2023,MC,,2.0,2014.0,BEV,,5
30113,2023,MC,,2.0,2005.0,BEV,,5
30114,2023,BT,,2.0,2015.0,BEV,,5
30115,2023,BT,,2.0,2005.0,BEV,,5
30116,2023,BS,,2.0,2023.0,BEV,,5
30298,2022,T7,8,2.0,2023.0,BEV,,5
30299,2022,T7,8,2.0,2022.0,BEV,,5
30300,2022,T7,8,2.0,2018.0,BEV,,5
30301,2022,T4,,2.0,2003.0,BEV,,5
30302,2022,T3,,2.0,2014.0,BEV,,5
30303,2022,T3,,2.0,2013.0,BEV,,5
30304,2022,T3,,2.0,2012.0,BEV,,5
30305,2022,T3,,2.0,2008.0,BEV,,5
30306,2022,T2,,2.0,2021.0,BEV,,5
30307,2022,T2,1,2.0,2017.0,BEV,101 to 150 miles,5
30308,2022,T2,,2.0,2015.0,BEV,,5
30309,2022,T2,,2.0,2015.0,BEV,,5
30310,2022,T2,1,2.0,2005.0,BEV,,5
30311,2022,T1,,2.0,2015.0,BEV,,5
30312,2022,T1,1,2.0,2005.0,BEV,,5
30313,2022,T1,1,2.0,2004.0,BEV,,5
30314,2022,T1,1,2.0,2004.0,BEV,,5
30315,2022,P,,2.0,,BEV,,5
30316,2022,P,,2.0,2024.0,BEV,>150 miles,5
30317,2022,P,,2.0,2005.0,BEV,,5
30318,2022,P,,2.0,2005.0,BEV,,5
30319,2022,P,,2.0,2001.0,BEV,,5
30320,2022,P,,2.0,1993.0,BEV,,5
30321,2022,MC,,2.0,2012.0,BEV,,5
30322,2022,MC,,2.0,1997.0,BEV,,5
30323,2022,BT,,2.0,2015.0,BEV,,5
30324,2022,B,,2.0,2023.0,BEV,,5
30325,2022,B,,2.0,2022.0,BEV,,5
30326,2022,B,,2.0,2018.0,BEV,,5
30327,2022,B,,2.0,1999.0,BEV,,5
30524,2021,T7,8,2.0,2018.0,BEV,,5
30525,2021,T6,,2.0,2019.0,BEV,,5
30526,2021,T5,3,2.0,2015.0,BEV,,5
30527,2021,T4,2,2.0,2019.0,BEV,,5
30528,2021,T3,,2.0,2013.0,BEV,,5
30529,2021,T3,,2.0,2010.0,BEV,,5
30530,2021,T3,,2.0,2008.0,BEV,,5
30531,2021,T3,,2.0,2008.0,BEV,,5
30532,2021,T3,,2.0,2008.0,BEV,,5
30533,2021,T2,,2.0,2020.0,BEV,,5
30534,2021,T2,,2.0,2015.0,BEV,,5
30535,2021,T2,1,2.0,2005.0,BEV,,5
30536,2021,T1,,2.0,2013.0,BEV,,5
30537,2021,T1,1,2.0,2005.0,BEV,,5
30538,2021,P,,2.0,2005.0,BEV,,5
30539,2021,P,,2.0,2004.0,BEV,,5
30540,2021,P,,2.0,2002.0,BEV,,5
30541,2021,P,,2.0,2000.0,BEV,,5
30542,2021,P,,2.0,1993.0,BEV,,5
30543,2021,P,,2.0,1991.0,BEV,,5
30544,2021,MC,,2.0,,BEV,,5
30545,2021,MC,,2.0,2016.0,BEV,,5
30546,2021,MC,,2.0,2015.0,BEV,,5
30547,2021,MC,,2.0,2013.0,BEV,,5
30548,2021,MC,,2.0,2012.0,BEV,,5
30549,2021,MC,,2.0,2012.0,BEV,,5
30550,2021,MC,,2.0,2007.0,BEV,,5
30551,2021,MC,,2.0,1977.0,BEV,,5
30552,2021,BT,,2.0,2015.0,BEV,,5
30553,2021,BT,,2.0,2006.0,BEV,,5
30753,2020,T6,,2.0,2019.0,BEV,,5
30754,2020,T5,3,2.0,2015.0,BEV,,5
30755,2020,T4,2,2.0,2020.0,BEV,,5
30756,2020,T3,,2.0,2012.0,BEV,,5
30757,2020,T3,,2.0,2010.0,BEV,,5
30758,2020,T2,,2.0,2020.0,BEV,,5
30759,2020,T2,1,2.0,2018.0,BEV,101 to 150 miles,5
30760,2020,T2,1,2.0,2005.0,BEV,,5
30761,2020,T1,,2.0,2007.0,BEV,,5
30762,2020,T1,1,2.0,2007.0,BEV,,5
30763,2020,T1,,2.0,2005.0,BEV,,5
30764,2020,T1,,2.0,1976.0,BEV,,5
30765,2020,P,,2.0,2022.0,BEV,,5
30766,2020,P,,2.0,2022.0,BEV,101 to 150 miles,5
30767,2020,P,,2.0,1999.0,BEV,,5
30768,2020,P,,2.0,1998.0,BEV,,5
30769,2020,P,,2.0,1997.0,BEV,,5
30770,2020,MC,,2.0,,BEV,,5
30771,2020,MC,,2.0,2013.0,BEV,,5
30772,2020,MC,,2.0,2012.0,BEV,,5
30773,2020,MC,,2.0,2012.0,BEV,,5
30774,2020,MC,,2.0,2011.0,BEV,,5
30775,2020,MC,,2.0,2011.0,BEV,,5
30776,2020,BT,,2.0,,BEV,,5
30777,2020,BT,,2.0,2015.0,BEV,,5
30778,2020,BT,,2.0,2001.0,BEV,,5
30779,2020,B,,2.0,1999.0,BEV,,5
30945,2019,T4,,2.0,1984.0,BEV,,5
30946,2019,T4,,2.0,1975.0,BEV,,5
30947,2019,T3,,2.0,2012.0,BEV,,5
30948,2019,T2,1,2.0,2005.0,BEV,,5
30949,2019,T1,,2.0,2007.0,BEV,,5
30950,2019,T1,1,2.0,2005.0,BEV,,5
30951,2019,P,,2.0,,BEV,,5
30952,2019,P,,2.0,2005.0,BEV,,5
30953,2019,P,,2.0,2004.0,BEV,,5
30954,2019,P,,2.0,2002.0,BEV,,5
30955,2019,P,,2.0,2000.0,BEV,,5
30956,2019,P,,2.0,1993.0,BEV,,5
30957,2019,P,,2.0,1975.0,BEV,,5
30958,2019,MC,,2.0,2016.0,BEV,,5
30959,2019,MC,,2.0,2014.0,BEV,,5
30960,2019,MC,,2.0,2011.0,BEV,,5
30961,2019,MC,,2.0,2005.0,BEV,,5
30962,2019,MC,,2.0,1997.0,BEV,,5
30963,2019,BT,,2.0,2015.0,BEV,,5
31181,2023,T7,8,2.0,,BEV,,4
31182,2023,T7,8,2.0,2017.0,BEV,,4
31183,2023,T7,8,2.0,2011.0,BEV,,4
31184,2023,T6,,2.0,2024.0,BEV,,4
31185,2023,T6,,2.0,2013.0,BEV,,4
31186,2023,T6,,2.0,1984.0,BEV,,4
31187,2023,T6,,2.0,1981.0,BEV,,4
31188,2023,T4,,2.0,2020.0,BEV,,4
31189,2023,T4,,2.0,1989.0,BEV,,4
31190,2023,T3,,2.0,2019.0,BEV,,4
31191,2023,T3,,2.0,2012.0,BEV,,4
31192,2023,T2,1,2.0,2008.0,BEV,,4
31193,2023,T1,1,2.0,2003.0,BEV,51 to 100 miles,4
31194,2023,P,,2.0,,BEV,,4
31195,2023,P,,2.0,2018.0,BEV,,4
31196,2023,P,,2.0,2018.0,BEV,,4
31197,2023,P,,2.0,2012.0,BEV,,4
31198,2023,P,,2.0,2011.0,BEV,,4
31199,2023,P,,2.0,2006.0,BEV,,4
31200,2023,MC,,2.0,2017.0,BEV,,4
31201,2023,MC,,2.0,2016.0,BEV,,4
31202,2023,MC,,2.0,2015.0,BEV,,4
31203,2023,MC,,2.0,2013.0,BEV,,4
31204,2023,MC,,2.0,2012.0,BEV,,4
31205,2023,MC,,2.0,2011.0,BEV,,4
31206,2023,BT,,2.0,2021.0,BEV,,4
31207,2023,BS,,2.0,2024.0,BEV,,4
31445,2022,T6,,2.0,2022.0,BEV,,4
31446,2022,T4,,2.0,1978.0,BEV,,4
31447,2022,T3,,2.0,,BEV,,4
31448,2022,T3,,2.0,2023.0,BEV,,4
31449,2022,T3,,2.0,2010.0,BEV,,4
31450,2022,T3,,2.0,2003.0,BEV,,4
31451,2022,T2,,2.0,2020.0,BEV,,4
31452,2022,T2,,2.0,2020.0,BEV,,4
31453,2022,T2,,2.0,2018.0,BEV,,4
31454,2022,T2,,2.0,2018.0,BEV,,4
31455,2022,T2,1,2.0,2018.0,BEV,101 to 150 miles,4
31456,2022,T2,1,2.0,2018.0,BEV,101 to 150 miles,4
31457,2022,T2,,2.0,2017.0,BEV,,4
31458,2022,T1,,2.0,,BEV,,4
31459,2022,T1,,2.0,2020.0,BEV,,4
31460,2022,T1,1,2.0,2007.0,BEV,,4
31461,2022,T1,,2.0,1999.0,BEV,,4
31462,2022,T1,,2.0,1991.0,BEV,,4
31463,2022,T1,,2.0,1986.0,BEV,,4
31464,2022,T1,,2.0,1978.0,BEV,,4
31465,2022,P,,2.0,,BEV,,4
31466,2022,P,,2.0,2023.0,BEV,,4
31467,2022,P,,2.0,2009.0,BEV,,4
31468,2022,P,,2.0,2004.0,BEV,,4
31469,2022,P,,2.0,2002.0,BEV,,4
31470,2022,P,,2.0,1998.0,BEV,,4
31471,2022,P,,2.0,1991.0,BEV,,4
31472,2022,P,,2.0,1985.0,BEV,,4
31473,2022,P,,2.0,1978.0,BEV,,4
31474,2022,MC,,2.0,2024.0,BEV,,4
31475,2022,MC,,2.0,2015.0,BEV,,4
31476,2022,MC,,2.0,2014.0,BEV,,4
31477,2022,MC,,2.0,2013.0,BEV,,4
31478,2022,MC,,2.0,2012.0,BEV,,4
31479,2022,MC,,2.0,1978.0,BEV,,4
31480,2022,BT,,2.0,2021.0,BEV,,4
31481,2022,BS,,2.0,2023.0,BEV,,4
31745,2021,T4,2,2.0,2020.0,BEV,,4
31746,2021,T3,,2.0,,BEV,,4
31747,2021,T3,,2.0,2003.0,BEV,,4
31748,2021,T3,,2.0,1994.0,BEV,,4
31749,2021,T2,,2.0,2020.0,BEV,,4
31750,2021,T2,,2.0,2018.0,BEV,,4
31751,2021,T2,,2.0,2018.0,BEV,,4
31752,2021,T2,1,2.0,2018.0,BEV,101 to 150 miles,4
31753,2021,T2,1,2.0,2018.0,BEV,101 to 150 miles,4
31754,2021,T2,,2.0,2015.0,BEV,,4
31755,2021,T1,,2.0,,BEV,,4
31756,2021,T1,,2.0,2020.0,BEV,,4
31757,2021,T1,,2.0,2015.0,BEV,,4
31758,2021,T1,1,2.0,2007.0,BEV,,4
31759,2021,T1,1,2.0,2006.0,BEV,,4
31760,2021,T1,,2.0,1999.0,BEV,,4
31761,2021,T1,,2.0,1991.0,BEV,,4
31762,2021,T1,,2.0,1986.0,BEV,,4
31763,2021,P,,2.0,,BEV,,4
31764,2021,P,,2.0,2005.0,BEV,,4
31765,2021,P,,2.0,2002.0,BEV,,4
31766,2021,P,,2.0,2001.0,BEV,,4
31767,2021,P,,2.0,1997.0,BEV,,4
31768,2021,P,,2.0,1992.0,BEV,,4
31769,2021,P,,2.0,1985.0,BEV,,4
31770,2021,MC,,2.0,2012.0,BEV,,4
31771,2021,MC,,2.0,2011.0,BEV,,4
31772,2021,MC,,2.0,2006.0,BEV,,4
31773,2021,MC,,2.0,1997.0,BEV,,4
31774,2021,BT,,2.0,2021.0,BEV,,4
31775,2021,B,,2.0,2018.0,BEV,,4
31776,2021,B,,2.0,1999.0,BEV,,4
32018,2020,T7,8,2.0,,BEV,,4
32019,2020,T4,,2.0,,BEV,,4
32020,2020,T4,,2.0,1986.0,BEV,,4
32021,2020,T3,,2.0,2013.0,BEV,,4
32022,2020,T3,,2.0,2004.0,BEV,,4
32023,2020,T3,,2.0,2003.0,BEV,,4
32024,2020,T2,,2.0,2018.0,BEV,,4
32025,2020,T2,,2.0,2015.0,BEV,,4
32026,2020,T1,,2.0,2020.0,BEV,,4
32027,2020,T1,1,2.0,2007.0,BEV,,4
32028,2020,T1,1,2.0,2004.0,BEV,,4
32029,2020,P,,2.0,2002.0,BEV,,4
32030,2020,P,,2.0,2000.0,BEV,,4
32031,2020,P,,2.0,2000.0,BEV,,4
32032,2020,P,,2.0,1991.0,BEV,,4
32033,2020,P,,2.0,1976.0,BEV,,4
32034,2020,MC,,2.0,2014.0,BEV,,4
32035,2020,MC,,2.0,1997.0,BEV,,4
32036,2020,MC,,2.0,1976.0,BEV,,4
32246,2019,T6,6,2.0,2018.0,BEV,,4
32247,2019,T4,2,2.0,2020.0,BEV,,4
32248,2019,T4,,2.0,1986.0,BEV,,4
32249,2019,T3,,2.0,2004.0,BEV,,4
32250,2019,T3,,2.0,2003.0,BEV,,4
32251,2019,T2,,2.0,2018.0,BEV,,4
32252,2019,T2,,2.0,2015.0,BEV,,4
32253,2019,T1,,2.0,2020.0,BEV,,4
32254,2019,T1,,2.0,2015.0,BEV,,4
32255,2019,T1,1,2.0,2004.0,BEV,,4
32256,2019,T1,1,2.0,2003.0,BEV,,4
32257,2019,T1,,2.0,2000.0,BEV,,4
32258,2019,T1,,2.0,1999.0,BEV,,4
32259,2019,T1,,2.0,1992.0,BEV,,4
32260,2019,T1,,2.0,1991.0,BEV,,4
32261,2019,T1,,2.0,1984.0,BEV,,4
32262,2019,T1,,2.0,1975.0,BEV,,4
32263,2019,P,,2.0,2016.0,BEV,0 to 50 miles,4
32264,2019,P,,2.0,2009.0,BEV,,4
32265,2019,P,,2.0,2001.0,BEV,,4
32266,2019,P,,2.0,1985.0,BEV,,4
32267,2019,P,,2.0,1975.0,BEV,,4
32268,2019,MC,,2.0,2015.0,BEV,,4
32269,2019,MC,,2.0,2013.0,BEV,,4
32270,2019,MC,,2.0,2012.0,BEV,,4
32271,2019,MC,,2.0,2005.0,BEV,,4
32272,2019,B,,2.0,2008.0,BEV,,4
32273,2019,B,,2.0,1998.0,BEV,,4
32558,2023,T7,8,2.0,2012.0,BEV,,3
32559,2023,T6,4,2.0,2023.0,BEV,,3
32560,2023,T6,4,2.0,2023.0,BEV,,3
32561,2023,T6,5,2.0,2023.0,BEV,,3
32562,2023,T6,6,2.0,2015.0,BEV,,3
32563,2023,T6,,2.0,2011.0,BEV,,3
32564,2023,T6,,2.0,2009.0,BEV,,3
32565,2023,T6,,2.0,1990.0,BEV,,3
32566,2023,T6,,2.0,1983.0,BEV,,3
32567,2023,T6,,2.0,1981.0,BEV,,3
32568,2023,T4,,2.0,2002.0,BEV,,3
32569,2023,T4,,2.0,2001.0,BEV,,3
32570,2023,T4,,2.0,1994.0,BEV,,3
32571,2023,T4,,2.0,1993.0,BEV,,3
32572,2023,T3,,2.0,,BEV,,3
32573,2023,T3,,2.0,2020.0,BEV,,3
32574,2023,T3,,2.0,2018.0,BEV,,3
32575,2023,T3,,2.0,2014.0,BEV,,3
32576,2023,T3,,2.0,1983.0,BEV,,3
32577,2023,T2,1,2.0,2008.0,BEV,,3
32578,2023,T1,,2.0,2005.0,BEV,,3
32579,2023,T1,1,2.0,2003.0,BEV,,3
32580,2023,T1,1,2.0,1998.0,BEV,,3
32581,2023,P,,2.0,2020.0,BEV,,3
32582,2023,P,,2.0,2018.0,BEV,,3
32583,2023,P,,2.0,2013.0,BEV,,3
32584,2023,P,,2.0,2012.0,BEV,,3
32585,2023,P,,2.0,2008.0,BEV,,3
32586,2023,P,,2.0,2004.0,BEV,,3
32587,2023,P,,2.0,1985.0,BEV,,3
32588,2023,MC,,2.0,2013.0,BEV,,3
32589,2023,MC,,2.0,2013.0,BEV,,3
32590,2023,MC,,2.0,2012.0,BEV,,3
32591,2023,MC,,2.0,2007.0,BEV,,3
32592,2023,MC,,2.0,1979.0,BEV,,3
32593,2023,MC,,2.0,1979.0,BEV,,3
32594,2023,BT,,2.0,2024.0,BEV,,3
32595,2023,BT,,2.0,2020.0,BEV,,3
32596,2023,BS,,2.0,2021.0,BEV,,3
32597,2023,B,,2.0,2020.0,BEV,,3
32598,2023,B,,2.0,2018.0,BEV,,3
32599,2023,B,,2.0,2014.0,BEV,,3
32600,2023,B,,2.0,2008.0,BEV,,3
32601,2023,B,,2.0,2006.0,BEV,,3
32602,2023,B,,2.0,2003.0,BEV,,3
32603,2023,B,,2.0,1998.0,BEV,,3
32927,2022,T7,8,2.0,2018.0,BEV,,3
32928,2022,T6,,2.0,1980.0,BEV,,3
32929,2022,T5,3,2.0,2012.0,BEV,,3
32930,2022,T4,,2.0,2018.0,BEV,,3
32931,2022,T4,,2.0,1992.0,BEV,,3
32932,2022,T4,,2.0,1990.0,BEV,,3
32933,2022,T4,,2.0,1986.0,BEV,,3
32934,2022,T4,,2.0,1984.0,BEV,,3
32935,2022,T4,,2.0,1983.0,BEV,,3
32936,2022,T4,,2.0,1981.0,BEV,,3
32937,2022,T4,,2.0,1981.0,BEV,,3
32938,2022,T3,,2.0,2004.0,BEV,,3
32939,2022,T3,,2.0,1994.0,BEV,,3
32940,2022,T2,,2.0,,BEV,,3
32941,2022,T2,1,2.0,2018.0,BEV,101 to 150 miles,3
32942,2022,T2,,2.0,2017.0,BEV,,3
32943,2022,T2,1,2.0,2017.0,BEV,,3
32944,2022,T2,1,2.0,2017.0,BEV,101 to 150 miles,3
32945,2022,T2,,2.0,2016.0,BEV,,3
32946,2022,T2,1,2.0,2004.0,BEV,,3
32947,2022,T2,1,2.0,1998.0,BEV,,3
32948,2022,T2,,2.0,1985.0,BEV,,3
32949,2022,T1,,2.0,2014.0,BEV,,3
32950,2022,T1,,2.0,2011.0,BEV,,3
32951,2022,T1,1,2.0,2007.0,BEV,,3
32952,2022,T1,1,2.0,2006.0,BEV,,3
32953,2022,T1,1,2.0,2006.0,BEV,,3
32954,2022,T1,1,2.0,2003.0,BEV,,3
32955,2022,T1,,2.0,2001.0,BEV,,3
32956,2022,T1,,2.0,1997.0,BEV,,3
32957,2022,T1,,2.0,1983.0,BEV,,3
32958,2022,P,,2.0,2024.0,BEV,>150 miles,3
32959,2022,P,,2.0,2003.0,BEV,,3
32960,2022,P,,2.0,2001.0,BEV,,3
32961,2022,P,,2.0,2001.0,BEV,,3
32962,2022,P,,2.0,1998.0,BEV,,3
32963,2022,P,,2.0,1997.0,BEV,,3
32964,2022,P,,2.0,1995.0,BEV,,3
32965,2022,P,,2.0,1992.0,BEV,,3
32966,2022,P,,2.0,1989.0,BEV,,3
32967,2022,P,,2.0,1984.0,BEV,,3
32968,2022,P,,2.0,1979.0,BEV,,3
32969,2022,MC,,2.0,2024.0,BEV,,3
32970,2022,MC,,2.0,2017.0,BEV,,3
32971,2022,MC,,2.0,2016.0,BEV,,3
32972,2022,MC,,2.0,2012.0,BEV,,3
32973,2022,MC,,2.0,2006.0,BEV,,3
32974,2022,BT,,2.0,2020.0,BEV,,3
32975,2022,BT,,2.0,2004.0,BEV,,3
32976,2022,B,,2.0,2020.0,BEV,,3
32977,2022,B,,2.0,2014.0,BEV,,3
32978,2022,B,,2.0,2008.0,BEV,,3
32979,2022,B,,2.0,2003.0,BEV,,3
33277,2021,T7,8,2.0,2018.0,BEV,,3
33278,2021,T6,,2.0,1980.0,BEV,,3
33279,2021,T5,3,2.0,2012.0,BEV,,3
33280,2021,T4,2,2.0,2020.0,BEV,,3
33281,2021,T4,,2.0,2012.0,BEV,,3
33282,2021,T4,,2.0,2011.0,BEV,,3
33283,2021,T4,,2.0,1992.0,BEV,,3
33284,2021,T4,,2.0,1990.0,BEV,,3
33285,2021,T4,,2.0,1986.0,BEV,,3
33286,2021,T4,,2.0,1984.0,BEV,,3
33287,2021,T4,,2.0,1983.0,BEV,,3
33288,2021,T4,,2.0,1981.0,BEV,,3
33289,2021,T4,,2.0,1981.0,BEV,,3
33290,2021,T4,,2.0,1977.0,BEV,,3
33291,2021,T3,,2.0,2004.0,BEV,,3
33292,2021,T2,,2.0,2021.0,BEV,,3
33293,2021,T2,,2.0,2020.0,BEV,,3
33294,2021,T2,1,2.0,2017.0,BEV,,3
33295,2021,T2,1,2.0,2017.0,BEV,,3
33296,2021,T2,,2.0,2016.0,BEV,,3
33297,2021,T2,,2.0,2013.0,BEV,,3
33298,2021,T2,1,2.0,2004.0,BEV,,3
33299,2021,T2,1,2.0,1998.0,BEV,,3
33300,2021,T2,,2.0,1985.0,BEV,,3
33301,2021,T1,,2.0,2017.0,BEV,,3
33302,2021,T1,,2.0,2014.0,BEV,,3
33303,2021,T1,,2.0,2010.0,BEV,,3
33304,2021,T1,,2.0,2008.0,BEV,,3
33305,2021,T1,,2.0,2005.0,BEV,,3
33306,2021,T1,1,2.0,2004.0,BEV,,3
33307,2021,T1,1,2.0,2003.0,BEV,,3
33308,2021,T1,,2.0,2001.0,BEV,,3
33309,2021,T1,,2.0,1997.0,BEV,,3
33310,2021,T1,,2.0,1983.0,BEV,,3
33311,2021,P,,2.0,2001.0,BEV,,3
33312,2021,P,,2.0,2000.0,BEV,,3
33313,2021,P,,2.0,1998.0,BEV,,3
33314,2021,P,,2.0,1995.0,BEV,,3
33315,2021,P,,2.0,1989.0,BEV,,3
33316,2021,P,,2.0,1985.0,BEV,,3
33317,2021,P,,2.0,1984.0,BEV,,3
33318,2021,P,,2.0,1977.0,BEV,,3
33319,2021,MC,,2.0,2023.0,BEV,,3
33320,2021,MC,,2.0,2015.0,BEV,,3
33321,2021,MC,,2.0,2011.0,BEV,,3
33322,2021,MC,,2.0,2005.0,BEV,,3
33323,2021,MC,,2.0,1992.0,BEV,,3
33324,2021,BT,,2.0,2014.0,BEV,,3
33325,2021,B,,2.0,2008.0,BEV,,3
33326,2021,B,,2.0,2006.0,BEV,,3
33327,2021,B,,2.0,2003.0,BEV,,3
33621,2020,T5,3,2.0,2012.0,BEV,,3
33622,2020,T4,,2.0,,BEV,,3
33623,2020,T4,2,2.0,2019.0,BEV,,3
33624,2020,T4,,2.0,2012.0,BEV,,3
33625,2020,T4,,2.0,1992.0,BEV,,3
33626,2020,T3,,2.0,2008.0,BEV,,3
33627,2020,T3,,2.0,2006.0,BEV,,3
33628,2020,T3,,2.0,1994.0,BEV,,3
33629,2020,T2,,2.0,,BEV,,3
33630,2020,T2,,2.0,2020.0,BEV,,3
33631,2020,T2,,2.0,2020.0,BEV,,3
33632,2020,T2,1,2.0,2018.0,BEV,101 to 150 miles,3
33633,2020,T2,,2.0,2014.0,BEV,,3
33634,2020,T2,,2.0,2014.0,BEV,,3
33635,2020,T2,,2.0,2014.0,BEV,,3
33636,2020,T2,1,2.0,2004.0,BEV,,3
33637,2020,T2,1,2.0,1998.0,BEV,,3
33638,2020,T1,,2.0,,BEV,,3
33639,2020,T1,,2.0,2015.0,BEV,,3
33640,2020,T1,,2.0,2013.0,BEV,,3
33641,2020,T1,,2.0,2011.0,BEV,,3
33642,2020,T1,,2.0,2010.0,BEV,,3
33643,2020,T1,1,2.0,2006.0,BEV,,3
33644,2020,T1,,2.0,2005.0,BEV,,3
33645,2020,T1,1,2.0,2003.0,BEV,,3
33646,2020,T1,,2.0,2001.0,BEV,,3
33647,2020,T1,,2.0,1999.0,BEV,,3
33648,2020,T1,,2.0,1991.0,BEV,,3
33649,2020,P,,2.0,2022.0,BEV,,3
33650,2020,P,,2.0,2005.0,BEV,,3
33651,2020,P,,2.0,2003.0,BEV,,3
33652,2020,P,,2.0,1997.0,BEV,,3
33653,2020,P,,2.0,1996.0,BEV,,3
33654,2020,P,,2.0,1993.0,BEV,,3
33655,2020,P,,2.0,1989.0,BEV,,3
33656,2020,P,,2.0,1976.0,BEV,,3
33657,2020,MC,,2.0,2014.0,BEV,,3
33658,2020,MC,,2.0,2014.0,BEV,,3
33659,2020,MC,,2.0,2011.0,BEV,,3
33660,2020,MC,,2.0,2007.0,BEV,,3
33661,2020,MC,,2.0,2005.0,BEV,,3
33662,2020,MC,,2.0,2005.0,BEV,,3
33663,2020,MC,,2.0,1992.0,BEV,,3
33664,2020,BT,,2.0,2007.0,BEV,,3
33665,2020,B,,2.0,2018.0,BEV,,3
33666,2020,B,,2.0,2014.0,BEV,,3
33667,2020,B,,2.0,2008.0,BEV,,3
33668,2020,B,,2.0,2006.0,BEV,,3
33669,2020,B,,2.0,2003.0,BEV,,3
33965,2019,T5,3,2.0,2012.0,BEV,,3
33966,2019,T4,,2.0,2012.0,BEV,,3
33967,2019,T4,,2.0,1992.0,BEV,,3
33968,2019,T4,,2.0,1990.0,BEV,,3
33969,2019,T4,,2.0,1979.0,BEV,,3
33970,2019,T3,,2.0,2006.0,BEV,,3
33971,2019,T3,,2.0,1998.0,BEV,,3
33972,2019,T3,,2.0,1994.0,BEV,,3
33973,2019,T2,,2.0,2017.0,BEV,,3
33974,2019,T2,1,2.0,2017.0,BEV,51 to 100 miles,3
33975,2019,T2,,2.0,2012.0,BEV,,3
33976,2019,T2,,2.0,2005.0,BEV,,3
33977,2019,T2,,2.0,1985.0,BEV,,3
33978,2019,T1,,2.0,2013.0,BEV,,3
33979,2019,T1,,2.0,2013.0,BEV,,3
33980,2019,T1,,2.0,2011.0,BEV,,3
33981,2019,T1,,2.0,2010.0,BEV,,3
33982,2019,T1,,2.0,2008.0,BEV,,3
33983,2019,T1,,2.0,2007.0,BEV,,3
33984,2019,T1,,2.0,2001.0,BEV,,3
33985,2019,T1,,2.0,1990.0,BEV,,3
33986,2019,T1,,2.0,1989.0,BEV,,3
33987,2019,T1,,2.0,1983.0,BEV,,3
33988,2019,T1,,2.0,1982.0,BEV,,3
33989,2019,T1,,2.0,1977.0,BEV,,3
33990,2019,P,,2.0,2001.0,BEV,,3
33991,2019,P,,2.0,2001.0,BEV,,3
33992,2019,P,,2.0,2000.0,BEV,,3
33993,2019,P,,2.0,1999.0,BEV,,3
33994,2019,P,,2.0,1998.0,BEV,,3
33995,2019,P,,2.0,1997.0,BEV,,3
33996,2019,P,,2.0,1996.0,BEV,,3
33997,2019,P,,2.0,1995.0,BEV,,3
33998,2019,P,,2.0,1992.0,BEV,,3
33999,2019,P,,2.0,1991.0,BEV,,3
34000,2019,P,,2.0,1989.0,BEV,,3
34001,2019,P,,2.0,1985.0,BEV,,3
34002,2019,P,,2.0,1984.0,BEV,,3
34003,2019,P,,2.0,1982.0,BEV,,3
34004,2019,P,,2.0,1981.0,BEV,,3
34005,2019,P,,2.0,1980.0,BEV,,3
34006,2019,P,,2.0,1979.0,BEV,,3
34007,2019,MC,,2.0,,BEV,,3
34008,2019,MC,,2.0,2008.0,BEV,,3
34009,2019,MC,,2.0,2007.0,BEV,,3
34010,2019,MC,,2.0,1992.0,BEV,,3
34011,2019,BT,,2.0,2020.0,BEV,,3
34012,2019,BT,,2.0,2007.0,BEV,,3
34013,2019,B,,2.0,2018.0,BEV,,3
34014,2019,B,,2.0,2014.0,BEV,,3
34015,2019,B,,2.0,2006.0,BEV,,3
34016,2019,B,,2.0,2003.0,BEV,,3
34423,2023,T7,8,2.0,2024.0,BEV,,2
34424,2023,T7,8,2.0,2024.0,BEV,,2
34425,2023,T7,8,2.0,2023.0,BEV,,2
34426,2023,T7,8,2.0,2018.0,BEV,,2
34427,2023,T6,,2.0,2023.0,BEV,,2
34428,2023,T6,,2.0,2021.0,BEV,,2
34429,2023,T6,,2.0,2019.0,BEV,,2
34430,2023,T6,,2.0,2017.0,BEV,,2
34431,2023,T6,6,2.0,2015.0,BEV,,2
34432,2023,T6,,2.0,2013.0,BEV,,2
34433,2023,T6,,2.0,2012.0,BEV,,2
